clean_smiles,target_name,pIC50,Protein_Hydrophobicity,Protein_Weight,Protein_Isoelectric,Protein_Aromaticity
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C,CA IX,5.3979400086720375,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
Cc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1CCc1ccc(S(N)(=O)=O)cc1.[O-][Cl+3]([O-])([O-])[O-],CA II,6.987162775294828,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(C(=O)O)cc1,CA II,8.267606240177031,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CC1CCCN(CCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1,CA IV,8.770062314092065,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Cc1cc(OCC2CCC(C(=O)O)C2)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CA II,6.522878745280337,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
NS(=O)(=O)c1cc2cc(CN(CCO)CCO)sc2s1,CA II,8.61450039741803,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Cc1ccc(C)c(C(=O)NC(C)C(=O)N2CCN(CCCOc3ccc(-c4noc(CC5CCCC5)n4)c(F)c3)CC2)c1,CA IV,7.1249387366083,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1,CA III,7.823908740944319,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
Oc1ccc2ccc(-c3ccccc3)cc2c1,CA III,5.467882883751196,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CC1CCC(C)N1CCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1,CA IV,8.292429823902063,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
COc1ccc(C=NNC(=O)C2CC(=O)N(c3cc(C)c(S(N)(=O)=O)c(C)c3)C2)cc1,CA II,5.698970004336019,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,CA VA,6.199998172182031,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
O=C(CNS(=O)(=O)c1ccccc1)NC(CCNc1ccncc1)C(=O)N1CCCCC1,CA I,5.0,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
CCOC(=O)c1cccc2[nH]c(-c3ccc(N4CCC(N)C4)cc3)nc12,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
O=c1[nH]cnc2c1oc1ccc(Cl)cc12,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(CC(F)CN5CCCC5)c4)cc3c(=O)c2c1,CA IX,7.920818753952375,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(CN2CCC(C(=O)O)CC2)cc1,CA I,4.958607314841775,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CC(=C1CC(=O)N(c2ccc(C(=O)N3CCCC3)cc2)C1=O)c1cccc(C(=N)N)c1,CA I,4.97061622231479,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CN(C)c1ccc(NS(N)(=O)=O)cc1,CA II,7.67778070526608,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,CA IX,5.399027104313252,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C2C(CCCCC(=N)N)C(=O)N(C(=O)OC)C2C3)c1,CA I,7.301029995663981,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,CA IX,5.267365032460804,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CCNC1CN(CCCO)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CA II,9.866461091629782,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
COc1ccc2ccc(S(=O)(=O)NC(CCCCN)C(=O)c3nccs3)cc2c1,CA I,6.0,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
Cc1cccn2cc(-c3ccc(OCCCN4CCCCC4)cc3)nc12,CA IV,8.522878745280337,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
NS(=O)(=O)c1nnc(NCc2cc(=O)oc3cc(Cl)ccc23)s1,CA II,8.154901959985743,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,CA VA,7.50003813440381,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
COc1ccc(C2=NNC(=O)C2=NNc2cccc(OC)c2)cc1,CA IX,5.3979400086720375,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC(C)n1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)cc21,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
N=C(N)c1ccc(CN(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)C(=O)N2CCCCCC2)cc1,CA I,6.823908740944319,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
NS(=O)(=O)c1ccc(C(=O)NC(C(=O)O)c2ccccc2)cc1,CA II,7.443697499232712,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Oc1ccc(CCNc2nc(NCCc3ccccc3)nc(N3CCNCC3)n2)cc1,CA III,5.625251653989896,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
O=C1CCC2C(C1)c1cc(O)ccc1OC2c1ccc(O)cc1,CA III,6.0,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
NS(=O)(=O)c1nnc(NC(=O)CCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)s1,CA II,9.0,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
NS(=O)(=O)c1cc2ccccc2s1,CA II,8.2839966563652,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CCCCC(NC(=O)CNC(=O)CNC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)O,CA II,6.853871964321762,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,CA II,6.834590266752081,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Cc1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccccc12,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CCCCCCCCSCS(N)(=O)=O,CA II,6.318758762624412,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
N=C(N)c1cccc(N2CCCCN(C3CCN(Cc4cccnc4)CC3)C2=O)c1,CA I,5.275724130399211,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CN(C)CCCn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N(C)C)cc4c(=O)c3c2)cn1,CA IX,7.017728766960431,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC(=N)N1CCC(Oc2ccc(N(Cc3ccccc3-c3cccc(C(=N)N)c3)S(C)(=O)=O)cc2)CC1,CA I,5.0,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)CC2C3C(CCCCC(=N)N)C(=O)N2CCCCCc2ccccc2)c1,CA I,5.301029995663981,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Cl)c1,CA II,6.371611069949688,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
COCCNc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,CA I,5.0,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
c1ccc(CCCCc2c[nH]cn2)cc1,CA IV,8.67778070526608,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
C=C1NC(=O)C(C)=CN1C1CC(OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)OCC2OC(n3ccc(N)nc3=O)C(O)C2OP(=O)(O)OCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2OP(=O)(O)OCC23CNOC(C(n4cc(C)c(=O)[nH]c4=O)O2)C3O)C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)OC4C(COP(=O)(O)OC5C(COP(=O)(O)OC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(=O)(O)OC6CC(n7cc(C)c(=O)[nH]c7=O)OC6COP(=O)(O)OC6C(COP(=O)(O)OC7C(COP(=O)(O)OC8C(COP(=O)(O)OC9C(COP(=O)(O)OC%10C(COP(=O)(O)OC%11C(COP(=O)(O)OC%12C(COP(=O)(O)OC%13C(COP(=O)(O)OC%14CC(n%15cc(C)c(=O)[nH]c%15=O)OC%14COP(=O)(O)OC%14C(COP(=O)(O)OC%15C(COP(=O)(O)OC%16CC(n%17cc(C)c(=O)[nH]c%17=O)OC%16COP(=O)(O)OC%16C(COP(=O)(O)OC%17C(COP(=O)(O)OC%18C(COP(=O)(O)OC%19CC(n%20cc(C)c(=O)[nH]c%20=O)OC%19COP(=O)(O)OC%19C(COP(=O)(O)OC%20C(COc%21ccc%22c(c%21)Oc%21cc(O)ccc%21C%22%21OC(=O)c%22ccccc%22%21)OC(n%21cnc%22c(N)ncnc%22%21)C%20O)OC(n%20cnc%21c(=O)[nH]c(N)nc%21%20)C%19O)OC(n%19ccc(N)nc%19=O)C%18O)OC(n%18ccc(N)nc%18=O)C%17O)OC(n%17cnc%18c(=O)[nH]c(N)nc%18%17)C%16O)OC(n%16cnc%17c(=O)[nH]c(N)nc%17%16)C%15O)OC(n%15cnc%16c(=O)[nH]c(N)nc%16%15)C%14O)OC(n%14cnc%15c(N)ncnc%15%14)C%13O)OC(n%13cnc%14c(=O)[nH]c(N)nc%14%13)C%12O)OC(n%12cnc%13c(=O)[nH]c(N)nc%13%12)C%11O)OC(n%11cnc%12c(=O)[nH]c(N)nc%12%11)C%10O)OC(n%10ccc(N)nc%10=O)C9O)OC(n9cnc%10c(N)ncnc%109)C8O)OC(n8cnc9c(=O)[nH]c(N)nc98)C7O)OC(n7cnc8c(=O)[nH]c(N)nc87)C6O)OC(n6cnc7c(=O)[nH]c(N)nc76)C5O)OC(n5cnc6c(=O)[nH]c(N)nc65)C4O)OC(n4cnc5c(=O)[nH]c(N)nc54)C3O)OC(n3cnc4c(=O)[nH]c(N)nc43)C2O)O1,CA I,9.67778070526608,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CC(C)c1cc(-c2ccccc2)cc(C(C)C)[n+]1CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1.[O-][Cl+3]([O-])([O-])[O-],CA II,7.823908740944319,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
N=C(N)NCCSC(=N)N,CA IV,6.0,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
NS(=O)(=O)c1ccc(CCNC(=O)c2c(F)c(F)cc(F)c2F)cc1,CA II,7.920818753952375,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Clc1cc(Nc2nc(NC3CC3)c3sccc3n2)ccc1N1CCOCC1,CA IX,5.59999938302362,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC(=O)Nc1cc2ccccn2n1,CA IX,4.499999953328896,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
O=C(CN1CCOCC1)Nc1ccc(OC2CCN(C3CCC3)CC2)cc1,CA IV,7.698970004336019,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
O=C(c1cc(-c2ccc3[nH]ncc3c2)on1)N1CCCC(O)C1,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1c(F)cccc1C(F)(F)F,CA I,8.886056647693163,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CN1C2CCC1C(NC(=O)c1ccc(O)cc1)C(OC(=O)c1cc(O)c(C(=O)c3c(O)cccc3C(=O)O)c(O)c1)C2,CA VA,4.795880017344075,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
CCCCCCCCS(=O)(=O)C(C)S(N)(=O)=O,CA II,5.6020599913279625,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CC12CCC3c4ccc(OCc5ccccn5)cc4CCC3C1CCC2N1CCCC1,CA IV,7.29413628771608,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
FC(F)(F)c1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1,CA IV,6.903089986991944,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Oc1ccc(CCNc2nc(SCCOc3ccc(Cl)cc3)nc(N3CCNCC3)n2)cc1,CA III,6.2441251443275085,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
NS(=O)(=O)c1nnc(NC(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)s1,CA II,8.0,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CN(C)C1CCN(C(=O)c2ccc(-c3cc4nccc(Oc5ccc(NC(=O)c6cnn(-c7ccccc7)c6C(F)(F)F)cc5F)c4s3)cc2)C1,CA IX,7.397940008672037,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
NC(COCc1ccccc1)COc1cncc(C=Cc2ccncc2)c1,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CCOC(=O)CCc1ccc(-c2ccc(CCN3CCCC3C)cc2)cc1,CA IV,8.744727494896694,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
N#Cc1ccc(-c2ccc3oc(CCN4CCCCCC4)cc3c2)cc1,CA IV,8.10790539730952,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CS(=O)(=O)Nc1cc2c(cc1Cl)NC(=O)Nc1cnc(C#N)c(n1)OCCCCCO2,CA VA,5.0,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
CS(=O)(=O)CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)c1nccs1,CA I,4.889410289700751,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,CA VA,6.900008766455315,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
c1ccc(COc2ccc(CCNc3ccncc3)cc2)cc1,CA I,5.102372908709558,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc2ccc3ccccc3c2)C(=O)O)cc1,CA II,6.795880017344075,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
O=C(NCc1ccccc1)Nc1ncc([N+](=O)[O-])s1,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
CCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C,CA IX,5.0,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CCN1CCCOc2cc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)ccc21,CA IX,7.853871964321762,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CN(C(=O)C1(C(=O)Nc2ccc(Oc3ccnc4cc(-c5cn(C)cn5)sc34)c(F)c2)CC1)c1ccccc1,CA IX,6.0,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
c1cc(OCC2CN(C3CCCC3)CCO2)ccc1CN1CCCCC1,CA IV,9.830031826003108,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)Nc3nc[nH]n3)cc12,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
COC(=O)CCCC(=O)NC1(c2ccc(-c3ccc(CCN4CCCC4C)cc3)cc2)CCCC1,CA IV,7.823908740944319,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
c1ccc(COCCCc2c[nH]cn2)cc1,CA IV,8.568636235841012,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Oc1ccc(C2CCc3cc(O)ccc3N2Cc2ccc(OCCN3CCCCC3)cc2)cc1,CA III,9.221848749616356,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)nc3c2NC(=O)CN3)c1,CA I,5.301029995663981,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
NCCCCCc1c[nH]cn1,CA IV,8.289967300934247,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CCc1c(-c2ccc(OCCCN3CCCCC3)cc2)cn2ccccc12,CA IV,7.721246399047171,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
NS(=O)(=O)c1cc(C(=O)NC(Cc2c[nH]cn2)C(=O)NCC(=O)O)ccc1Cl,CA II,7.301029995663981,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
NS(=O)(=O)c1cc(C(=O)NCCO)c(S(=O)(=O)C2CCCCC2)cc1Br,CA II,8.301029995663981,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
Cc1nc(SCC(=O)c2ccc(S(N)(=O)=O)c(Cl)c2)[nH]c(=O)c1Cc1ccccc1,CA II,7.175874166083451,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
COc1c(C)n(-c2ccc(OCCCCN3CCCC3)cc2)ccc1=O,CA IV,8.363512103646634,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
NS(=O)(=O)c1ccc(CCCCO)cc1,CA II,7.823908740944319,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
O=C(CCC(=O)N1CCN(C2CCCCC2)CC1)c1ccc(Cl)cc1,CA IV,8.443697499232712,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CC(C)(O)c1cn(-c2ccc3[nH]ncc3c2)nn1,CA IX,4.399999967876858,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
Cc1n[nH]c2sc(C(=O)NCCc3ccc(Cl)cc3)cc12,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CC1CCCN1CCc1cc2cc(CNc3ncccn3)ccc2o1,CA IV,9.075720713938118,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)n(-c2cccc(C(=N)N)c2)n1,CA I,6.6777807052660805,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
O=C(NC1CCc2c[nH]cc2C1)C1CCCN1C(=O)C(CC1CCCCC1)NS(=O)(=O)Cc1ccccc1,CA I,4.563837352959244,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
C=Cc1cc(O)cc2nc(-c3cc(F)c(O)cc3F)oc12,CA III,5.393618634889394,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
COCCNC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1S(=O)(=O)C1CCCCC1,CA II,8.585026652029182,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
O=C1Nc2ccccc2Nc2nnc(Cl)cc21,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
Cc1c(C)c(CNC(=O)C2CCCN2C(=O)C(N)C(c2ccccc2)c2ccccc2)c(C)c(C)c1CN,CA I,4.94692155651658,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CCc1c(NC(=O)OCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,CA IX,5.0,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
COc1cc2nccc(Oc3ccc4c(C(=O)NC5CCCC5)cccc4c3)c2cc1OC,CA IX,5.494850021680094,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
Nc1cc(S(=O)(=O)NC(=O)c2ccc(-c3ccc(F)cc3)cc2)ccc1NC1CCCCC1,CA IX,5.59999938302362,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
O=S(=O)(c1ccc(Cl)cc1)n1cnc2ccccc21,CA XIII,5.823908740944319,-0.4545801526717558,29442.7519,6.451759910583495,0.099236641221374
c1cc(OCC2CN(C3CCC3)CCO2)ccc1CN1CCOCC1,CA IV,8.510041520575164,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CC1CCN(C(=O)c2ccc(-c3ccc(OCCCNC(C)C)cc3)cc2)CC1,CA IV,6.740000204918113,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Cn1cc(C2=C(c3cn(C4CCN(CC5CC5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CA VA,6.3979400086720375,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
COc1cc(-c2ccc3c(c2)NC(=O)C3=Cc2ccc[nH]2)ccc1O,CA VA,4.301029995663981,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
COc1ccc(OCCCc2c[nH]cn2)cc1,CA IV,7.327902142064282,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
NS(=O)(=O)c1nnc(NC(=O)c2nn(-c3cccc(N=Nc4c(O)ccc5ccccc45)c3)c(-c3ccccc3)c2C(=O)c2ccccc2)s1,CA II,7.698970004336019,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CC(CCC(=O)OCCc1ccc(S(N)(=O)=O)cc1)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,CA II,7.091514981121351,-0.5788461538461539,29245.6681,6.867537117004395,0.1038461538461538
CN(C)C(=O)CCc1cc2c(c(S(=O)(=O)NC(Cc3nc4ccccc4s3)C(=O)N3CCC(CCF)CC3)c1)NCC(C)(C)C2,CA I,7.468521082957745,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OCC5CCCN5C)c4)nc3c2)ccn1,CA IX,4.863279432843593,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CN1CCCC(COc2ccc(CCNC(=O)c3cc(Br)cs3)cc2Br)C1,CA IV,5.428291168191312,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CC1CCCN1CCc1cc2cc(Nc3ncccc3[N+](=O)[O-])ccc2o1,CA IV,9.853871964321762,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
CC#Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,CA III,6.7447274948966935,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CCCCc1cc2ccccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccc(OC)cc1,CA III,6.801342913045577,-0.6030769230769231,29557.0647,6.861625862121582,0.1076923076923077
CCOc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,CA I,4.1249387366083,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)OCCCN3C(=O)COC)ncc1Cl,CA IX,7.886056647693163,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
C=CCNc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,CA I,5.060480747381382,-0.5363984674329502,28869.8371,6.591811180114747,0.0957854406130268
CNCc1cc(C#CCCN2CCCN(C(C)C)CC2)ccc1Oc1ccc(SC)cc1,CA IV,7.031517051446065,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
O=C(Nc1cccc(F)c1)Nc1cccc(-c2ccc3cn[nH]c3c2)c1,CA IX,5.59999938302362,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
Oc1cccc2ccc(C=Cc3ccc(OCCCN4CCCCC4)cc3)nc12,CA IV,7.838631997765026,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
NCCOc1cncc(C=Cc2ccncc2)c1,CA IX,5.499999678657065,-0.3566448801742919,49697.2476,4.63723201751709,0.0566448801742919
CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1cccc(OC)c1,CA IV,10.36997914888659,-0.3439102564102564,35031.9265,7.68482494354248,0.0801282051282051
Nc1nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc2n1CC1CC1,CA VA,5.100000128334196,-0.3711475409836066,34749.9918,7.179071617126465,0.1180327868852459
